P15AWCJ06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 5813.681, 6436.671
P15AWCZ05, AAW048TP1041B, A0803CB1000, 1091A08T41, BB713, 1437.980, 2060.970
P14AWDZ26, AAW048TP1041B, A0803CB1000, 1091A08T41, BB219, 120.000, 677.230
P14AWDZ42, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 2139.970, 2762.960
P15AWAG11, AAW048TP1008B, A0803CB1000, 1091A08T41, BB808, 2742.947, 3852.537
P15AWAG27, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU18, 844.190, 1447.380
P15AWAG43, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU18, 1521.941, 2125.132
P15AWAJ11, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU67, 3824.141, 4427.331
P15AWAJ27, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU43, 114.000, 717.190
P15AWAJ43, AAW048TP1008B, A0803CB1000, 1091A08T41, BB872, 1229.590, 2339.180
P15AWAK12, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU49, 195.000, 798.190
P15AWAK28, AAW048TP1008B, A0803CB1000, 1091A08T41, BB910, 1349.590, 2459.180
P15AWAK44, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU19, 208.000, 811.190
P15AWAL12, AAW048TP1008B, A0803CB1000, 1091A08T41, BB872, 4558.360, 5667.950
P15AWAL28, AAW048TP1008B, A0803CB1000, 1091A08T41, BB909, 2367.180, 3476.770
P15AWAL44, AAW048TP1008B, A0803CB1000, 1091A08T41, BB811, 4558.360, 5667.950
P15AWAM12, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU12, 752.190, 1355.380
P15AWAM28, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU27, 1923.571, 2526.761
P15AWAM44, AAW048TP1008B, A0803CB1000, 1091A08T41, BB819, 1348.590, 2458.180
P15AWAN12, AAW048TP1008B, A0803CB1000, 1091A08T41, BB869, 1230.590, 2340.180
P15AWAN28, AAW048TP1008B, A0803CB1000, 1091A08T41, BB901, 4558.360, 5667.950
P15AWAN44, AAW048TP1008B, A0803CB1000, 1091A08T41, BB825, 2339.180, 3448.770
P15AWAP12, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB29, 994.870, 1728.740
P15AWBG16, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 3599.382, 4156.612
P15AWBG32, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 1930.691, 2487.921
P15AWBG48, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 3385.950, 3511.413
P15AWBL13, AAW048TP1008B, A0803CB1000, 1091A08T41, BB753, 4683.930, 5417.800
P15AWBM13, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 3234.950, 3857.940
P15AWBM29, AAW048TP1041B, A0803CB1000, 1091A08T41, BB235, 155.000, 712.230
P15AWBM45, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 6806.763, 7363.993
P15AWCC07, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 1517.980, 2140.970
P15AWCC23, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 2763.960, 3386.950
P15AWCC39, AAW048TP1041B, A0803CB1000, 1091A08T41, BB216, 5530.512, 6087.743
P15AWCG11, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 4020.612, 4577.842
P15AWCG27, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB29, 3903.471, 4526.461
P15AWCG43, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 2762.960, 3385.950
P15AWCZ01, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 4757.394, 5380.384
P14AWDZ29, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB36, 1061.870, 1684.860
P14AWDZ23, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB03, 844.990, 1467.980
P15AWAG21, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU52, 3733.141, 4336.331
P15AWAG37, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU43, 1320.380, 1923.571
P15AWAJ05, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU57, 114.000, 717.190
P15AWAJ21, AAW048TP1008B, A0803CB1000, 1091A08T41, BB819, 239.000, 1348.590
P15AWAJ37, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU69, 832.190, 1435.380
P15AWAK06, AAW048TP1008B, A0803CB1000, 1091A08T41, BB891, 2398.180, 3507.770
P15AWAK22, AAW048TP1008B, A0803CB1000, 1091A08T41, BB211, 7420.083, 8125.753
P15AWAK38, AAW048TP1008B, A0803CB1000, 1091A08T41, BB901, 1229.590, 2339.180
P15AWAL06, AAW048TP1008B, A0803CB1000, 1091A08T41, BB757, 3417.950, 4151.820
P15AWAL22, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU46, 2526.761, 3129.951
P15AWAL38, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU18, 2728.322, 3331.512
P15AWAM06, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU26, 776.190, 1379.380
P15AWAM22, AAW048TP1008B, A0803CB1000, 1091A08T41, BB214, 2435.921, 3141.591
P15AWAM38, AAW048TP1008B, A0803CB1000, 1091A08T41, BB806, 1374.590, 2484.180
P15AWAN06, AAW048TP1008B, A0803CB1000, 1091A08T41, BB914, 120.000, 1229.590
P15AWAN22, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU09, 120.000, 723.190
P15AWAN38, AAW048TP1008B, A0803CB1000, 1091A08T41, BB840, 1356.590, 2466.180
P15AWAP06, AAW048TP1008B, A0803CB1000, 1091A08T41, BB901, 6777.540, 7887.130
P15AWAP22, AAW048TP1008B, A0803CB1000, 1091A08T41, BB879, 4558.360, 5667.950
P15AWBG10, AAW048TP1041B, A0803CB1000, 1091A08T41, BB786, 1359.980, 1982.970
P15AWBG26, AAW048TP1041B, A0803CB1000, 1091A08T41, BB713, 192.000, 814.990
P15AWBG42, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB15, 1988.970, 2611.960
P15AWBL07, AAW048TP1008B, A0803CB1000, 1091A08T41, BB879, 2339.180, 3448.770
P15AWBL23, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU12, 2561.761, 3164.951
P15AWBM07, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB36, 3553.830, 4176.820
P15AWBM23, AAW048TP1041B, A0803CB1000, 1091A08T41, BB211, 5367.512, 5924.743
P15AWBM39, AAW048TP1041B, A0803CB1000, 1091A08T41, BB768, 1411.980, 2034.970
P15AWCC01, AAW048TP1041B, A0803CB1000, 1091A08T41, BB753, 5501.800, 6124.790
P15AWCC17, AAW048TP1041B, A0803CB1000, 1091A08T41, BB786, 3851.940, 4474.930
P15AWCC33, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 1988.970, 2611.960
P15AWCG05, AAW048TP1041B, A0803CB1000, 1091A08T41, BB788, 796.990, 1419.980
P15AWCG21, AAW048TP1041B, A0803CB1000, 1091A08T41, BB211, 3695.822, 4253.052
P15AWCG37, AAW048TP1041B, A0803CB1000, 1091A08T41, BB726, 5394.800, 6017.790
P15AWCJ05, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 1373.461, 1930.691
P15AWCG40, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 5135.072, 5692.303
P15AWCG24, AAW048TP1041B, A0803CB1000, 1091A08T41, BB786, 3228.950, 3851.940
P15AWCG08, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 1417.980, 2040.970
P15AWCC36, AAW048TP1041B, A0803CB1000, 1091A08T41, BB235, 2700.361, 3257.591
P15AWCC20, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 2611.960, 3234.950
P15AWCC04, AAW048TP1041B, A0803CB1000, 1091A08T41, BB214, 680.230, 1237.461
P15AWBM42, AAW048TP1041B, A0803CB1000, 1091A08T41, BB731, 2097.970, 2720.960
P15AWBM26, AAW048TP1041B, A0803CB1000, 1091A08T41, BB786, 1982.970, 2605.960
P15AWBM10, AAW048TP1041B, A0803CB1000, 1091A08T41, BB788, 5715.681, 6338.671
P15AWBL26, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU21, 1220.686, 1823.877
P15AWBL10, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU57, 1923.571, 2526.761
P15AWBG45, AAW048TP1041B, A0803CB1000, 1091A08T41, BB757, 1464.980, 2087.970
P15AWBG29, AAW048TP1041B, A0803CB1000, 1091A08T41, BB768, 4182.820, 4805.810
P15AWBG13, AAW048TP1041B, A0803CB1000, 1091A08T41, BB787, 2605.960, 3228.950
P15AWAP25, AAW048TP1008B, A0803CB1000, 1091A08T41, BB863, 1323.590, 2433.180
P15AWAP09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB788, 4897.810, 5631.681
P15AWAN41, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU21, 114.000, 717.190
P15AWAN25, AAW048TP1008B, A0803CB1000, 1091A08T41, BB811, 120.000, 1229.590
P15AWAN09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB731, 6198.790, 6932.661
P15AWAM41, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU69, 2641.761, 3244.951
P15AWAM25, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU59, 1923.571, 2526.761
P15AWAM09, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU23, 1986.571, 2589.761
P15AWAL41, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU12, 3768.141, 4371.331
P15AWAL25, AAW048TP1008B, A0803CB1000, 1091A08T41, BB845, 5667.950, 6777.540
P15AWAL09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB911, 132.000, 1241.590
P15AWAK41, AAW048TP1008B, A0803CB1000, 1091A08T41, BB924, 120.000, 1229.590
P15AWAK25, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU17, 1958.571, 2561.761
P15AWAK09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB864, 1366.590, 2476.180
P15AWAJ40, AAW048TP1008B, A0803CB1000, 1091A08T41, BB854, 1358.590, 2468.180
P15AWAJ24, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU57, 1320.380, 1923.571
P15AWAJ08, AAW048TP1008B, A0803CB1000, 1091A08T41, BB217, 3322.591, 4028.261
P15AWAG40, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB29, 4610.461, 5344.331
P15AWAG24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB710, 4629.951, 5363.822
P15AWAG08, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU68, 1320.380, 1923.571
P15AWBG06, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB22, 1699.740, 2322.730
P15AWBG22, AAW048TP1041B, A0803CB1000, 1091A08T41, BB214, 3225.591, 3782.822
P15AWBG38, AAW048TP1041B, A0803CB1000, 1091A08T41, BB757, 219.000, 841.990
P15AWBL03, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU04, 1923.571, 2526.761
P15AWBL19, AAW048TP1008B, A0803CB1000, 1091A08T41, BB725, 4960.116, 5693.986
P15AWBM03, AAW048TP1041B, A0803CB1000, 1091A08T41, BB758, 3234.950, 3857.940
P15AWBM19, AAW048TP1041B, A0803CB1000, 1091A08T41, BB214, 123.000, 680.230
P15AWBM35, AAW048TP1041B, A0803CB1000, 1091A08T41, BB216, 1870.691, 2427.921
P15AWCC13, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB32, 3349.950, 3972.940
P15AWCC29, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB32, 4595.930, 5218.920
P15AWCC45, AAW048TP1041B, A0803CB1000, 1091A08T41, BB216, 3858.822, 4416.052
P15AWCG01, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 4188.820, 4811.810
P15AWCG17, AAW048TP1041B, A0803CB1000, 1091A08T41, BB725, 1027.296, 1650.286
P15AWCG33, AAW048TP1041B, A0803CB1000, 1091A08T41, BB753, 6124.790, 6747.781
P15AWCJ01, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB36, 7570.651, 8193.641
P15AWCZ07, AAW048TP1041B, A0803CB1000, 1091A08T41, BB786, 2605.960, 3228.950
P15AWAG17, AAW048TP1008B, A0803CB1000, 1091A08T41, BB828, 2339.180, 3448.770
P15AWAG33, AAW048TP1008B, A0803CB1000, 1091A08T41, BB871, 2397.180, 3506.770
P15AWAJ01, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU21, 1823.877, 2427.067
P15AWAJ17, AAW048TP1008B, A0803CB1000, 1091A08T41, BB871, 1287.590, 2397.180
P15AWAJ33, AAW048TP1008B, A0803CB1000, 1091A08T41, BB840, 247.000, 1356.590
P15AWAK02, AAW048TP1008B, A0803CB1000, 1091A08T41, BBJ02, 2333.180, 3442.770
P15AWAK18, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU46, 1320.380, 1923.571
P15AWAK34, AAW048TP1008B, A0803CB1000, 1091A08T41, BB759, 5298.800, 6032.671
P15AWAL02, AAW048TP1008B, A0803CB1000, 1091A08T41, BB827, 2339.180, 3448.770
P15AWAL18, AAW048TP1008B, A0803CB1000, 1091A08T41, BB924, 4558.360, 5667.950
P15AWAL34, AAW048TP1008B, A0803CB1000, 1091A08T41, BB845, 1229.590, 2339.180
P15AWAM02, AAW048TP1008B, A0803CB1000, 1091A08T41, BB766, 4995.810, 5729.681
P15AWAM18, AAW048TP1008B, A0803CB1000, 1091A08T41, BB922, 3448.770, 4558.360
P15AWAM34, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU59, 717.190, 1320.380
P15AWAN02, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU46, 717.190, 1320.380
P15AWAN18, AAW048TP1008B, A0803CB1000, 1091A08T41, BB931, 1267.590, 2377.180
P15AWAN34, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU22, 2578.761, 3181.951
P15AWAP02, AAW048TP1008B, A0803CB1000, 1091A08T41, BB230, 4800.842, 5506.512
P15AWAP18, AAW048TP1008B, A0803CB1000, 1091A08T41, BB868, 1297.590, 2407.180
P14AWDZ35, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 2611.960, 3234.950
P14AWDZ16, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 2348.921, 2906.151
P15AWAG14, AAW048TP1008B, A0803CB1000, 1091A08T41, BB806, 265.000, 1374.590
P15AWAG30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU23, 2589.761, 3192.951
P15AWAG46, AAW048TP1008B, A0803CB1000, 1091A08T41, BB910, 2459.180, 3568.770
P15AWAJ14, AAW048TP1008B, A0803CB1000, 1091A08T41, BB924, 3448.770, 4558.360
P15AWAJ30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU59, 2526.761, 3129.951
P15AWAJ46, AAW048TP1008B, A0803CB1000, 1091A08T41, BB855, 4552.360, 5661.950
P15AWAK15, AAW048TP1008B, A0803CB1000, 1091A08T41, BB801, 120.000, 1229.590
P15AWAK31, AAW048TP1008B, A0803CB1000, 1091A08T41, BB801, 2339.180, 3448.770
P15AWAK47, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU52, 2526.761, 3129.951
P15AWAL15, AAW048TP1008B, A0803CB1000, 1091A08T41, BB841, 1223.590, 2333.180
P15AWAL31, AAW048TP1008B, A0803CB1000, 1091A08T41, BB827, 1229.590, 2339.180
P15AWAL47, AAW048TP1008B, A0803CB1000, 1091A08T41, BB217, 220.000, 925.670
P15AWAM15, AAW048TP1008B, A0803CB1000, 1091A08T41, BB219, 4460.522, 5166.192
P15AWAM31, AAW048TP1008B, A0803CB1000, 1091A08T41, BB787, 5181.920, 5915.790
P15AWAM47, AAW048TP1008B, A0803CB1000, 1091A08T41, BB929, 1299.590, 2409.180
P15AWAN15, AAW048TP1008B, A0803CB1000, 1091A08T41, BB808, 523.767, 1633.357
P15AWAN31, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU04, 717.190, 1320.380
P15AWAN47, AAW048TP1008B, A0803CB1000, 1091A08T41, BB825, 120.000, 1229.590
P15AWAP15, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU12, 1355.380, 1958.571
P15AWBG03, AAW048TP1041B, A0803CB1000, 1091A08T41, BB726, 754.990, 1377.980
P15AWBG19, AAW048TP1041B, A0803CB1000, 1091A08T41, BB726, 2279.850, 2902.840
P15AWBG35, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 3565.830, 4188.820
P15AWBL16, AAW048TP1008B, A0803CB1000, 1091A08T41, BB831, 145.000, 1254.590
P15AWBM16, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB29, 3280.481, 3903.471
P15AWBM32, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB22, 3568.710, 4191.700
P15AWCC10, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 742.990, 1365.980
P15AWCC26, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 813.230, 1370.461
P15AWCC42, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB32, 1480.980, 2103.970
P15AWCG14, AAW048TP1041B, A0803CB1000, 1091A08T41, BB731, 851.990, 1474.980
P15AWCG30, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB15, 120.000, 742.990
P15AWCG46, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 3042.151, 3599.382
P15AWCZ04, AAW048TP1041B, A0803CB1000, 1091A08T41, BB217, 1566.900, 2124.131
P14AWDZ22, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 5590.512, 6147.743
P14AWDZ38, AAW048TP1041B, A0803CB1000, 1091A08T41, BB217, 4112.261, 4669.492
P15AWAG20, AAW048TP1008B, A0803CB1000, 1091A08T41, BB852, 129.000, 1238.590
P15AWAG36, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU21, 3030.257, 3633.447
P15AWAJ04, AAW048TP1008B, A0803CB1000, 1091A08T41, BB219, 5166.192, 5871.863
P15AWAJ20, AAW048TP1008B, A0803CB1000, 1091A08T41, BB831, 3473.770, 4583.360
P15AWAJ36, AAW048TP1008B, A0803CB1000, 1091A08T41, BB872, 120.000, 1229.590
P15AWAK05, AAW048TP1008B, A0803CB1000, 1091A08T41, BB872, 3448.770, 4558.360
P15AWAK21, AAW048TP1008B, A0803CB1000, 1091A08T41, BB860, 1312.590, 2422.180
P15AWAK37, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU66, 3193.951, 3797.141
P15AWAL05, AAW048TP1008B, A0803CB1000, 1091A08T41, BB219, 5871.863, 6577.533
P15AWAL21, AAW048TP1008B, A0803CB1000, 1091A08T41, BB217, 6982.413, 7688.083
P15AWAL37, AAW048TP1008B, A0803CB1000, 1091A08T41, BB841, 3442.770, 4552.360
P15AWAM05, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU67, 205.000, 808.190
P15AWAM21, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU04, 3733.141, 4336.331
P15AWAM37, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU09, 1326.380, 1929.571
P15AWAN05, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU13, 1457.380, 2060.571
P15AWAN21, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU26, 1982.571, 2585.761
P15AWAN37, AAW048TP1008B, A0803CB1000, 1091A08T41, BB723, 1609.968, 2343.838
P15AWAP05, AAW048TP1008B, A0803CB1000, 1091A08T41, BB914, 2339.180, 3448.770
P15AWAP21, AAW048TP1008B, A0803CB1000, 1091A08T41, BB914, 4558.360, 5667.950
P15AWBG09, AAW048TP1041B, A0803CB1000, 1091A08T41, BB211, 3138.591, 3695.822
P15AWBG25, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB32, 235.000, 857.990
P15AWBG41, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 271.000, 893.990
P15AWBL06, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU59, 4336.331, 4939.522
P15AWBL22, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU65, 872.190, 1475.380
P15AWBM06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB731, 3966.940, 4589.930
P15AWBM22, AAW048TP1041B, A0803CB1000, 1091A08T41, BB787, 114.000, 736.990
P15AWBM38, AAW048TP1041B, A0803CB1000, 1091A08T41, BB211, 4810.282, 5367.512
P15AWCC16, AAW048TP1041B, A0803CB1000, 1091A08T41, BB723, 4686.568, 5309.558
P15AWCC32, AAW048TP1041B, A0803CB1000, 1091A08T41, BB217, 5783.952, 6341.183
P15AWCC48, AAW048TP1041B, A0803CB1000, 1091A08T41, BB219, 677.230, 716.701
P15AWCG04, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 1365.980, 1988.970
P15AWCG20, AAW048TP1041B, A0803CB1000, 1091A08T41, BB758, 5382.800, 6005.790
P15AWCG36, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 6739.661, 7362.651
P15AWCJ04, AAW048TP1041B, A0803CB1000, 1091A08T41, BB726, 4771.810, 5394.800
P15AWCG39, AAW048TP1041B, A0803CB1000, 1091A08T41, BB757, 4235.820, 4858.810
P15AWCG23, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 794.990, 1417.980
P15AWCG07, AAW048TP1041B, A0803CB1000, 1091A08T41, BB723, 2427.838, 3050.828
P15AWCC35, AAW048TP1041B, A0803CB1000, 1091A08T41, BB235, 5486.512, 6043.743
P15AWCC19, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 4134.404, 4757.394
P15AWCC03, AAW048TP1041B, A0803CB1000, 1091A08T41, BB216, 199.000, 756.230
P15AWBM41, AAW048TP1041B, A0803CB1000, 1091A08T41, BB753, 1484.980, 2107.970
P15AWBM25, AAW048TP1041B, A0803CB1000, 1091A08T41, BB211, 2024.131, 2581.361
P15AWBM09, AAW048TP1041B, A0803CB1000, 1091A08T41, BB725, 2896.266, 3519.256
P15AWBL25, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU46, 1923.571, 2526.761
P15AWBL09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB235, 6127.743, 6833.413
P15AWBG44, AAW048TP1041B, A0803CB1000, 1091A08T41, BB786, 114.000, 736.990
P15AWBG28, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 1516.980, 2139.970
P15AWBG12, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 742.990, 1365.980
P15AWAP24, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU46, 3129.951, 3733.141
P15AWAP08, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU01, 1320.380, 1923.571
P15AWAN40, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU27, 114.000, 717.190
P15AWAN24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB825, 1229.590, 2339.180
P15AWAN08, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU43, 2526.761, 3129.951
P15AWAM40, AAW048TP1008B, A0803CB1000, 1091A08T41, BB860, 2422.180, 3531.770
P15AWAM24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB854, 249.000, 1358.590
P15AWAM08, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB03, 1551.980, 2285.850
P15AWAL40, AAW048TP1008B, A0803CB1000, 1091A08T41, BB863, 2433.180, 3542.770
P15AWAL24, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU13, 854.190, 1457.380
P15AWAL08, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU51, 1923.571, 2526.761
P15AWAK40, AAW048TP1008B, A0803CB1000, 1091A08T41, BB725, 134.000, 867.870
P15AWAK24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB211, 6714.413, 7420.083
P15AWAK08, AAW048TP1008B, A0803CB1000, 1091A08T41, BB891, 1288.590, 2398.180
P15AWAJ39, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU66, 1384.380, 1987.571
P15AWAJ23, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU26, 2585.761, 3188.951
P15AWAJ07, AAW048TP1008B, A0803CB1000, 1091A08T41, BB806, 2484.180, 3593.770
P15AWAG39, AAW048TP1008B, A0803CB1000, 1091A08T41, BB872, 2339.180, 3448.770
P15AWAG23, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU51, 2526.761, 3129.951
P15AWAG07, AAW048TP1008B, A0803CB1000, 1091A08T41, BB931, 2377.180, 3486.770
P15AWAF39, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU26, 173.000, 776.190
P15AWAF07, AAW048TP1008B, A0803CB1000, 1091A08T41, BB828, 120.000, 1229.590
P14AWDZ25, AAW048TP1041B, A0803CB1000, 1091A08T41, BB786, 736.990, 1359.980
P14AWDZ41, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB36, 2307.850, 2930.840
P14AWDZ15, AAW048TP1041B, A0803CB1000, 1091A08T41, BB214, 5213.722, 5770.952
P14AWDZ31, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 2942.840, 3565.830
P14AWDZ47, AAW048TP1041B, A0803CB1000, 1091A08T41, BB758, 742.990, 1365.980
P15AWAG29, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU27, 1320.380, 1923.571
P15AWAG45, AAW048TP1008B, A0803CB1000, 1091A08T41, BB713, 7051.017, 7784.887
P15AWAJ13, AAW048TP1008B, A0803CB1000, 1091A08T41, BB828, 1229.590, 2339.180
P15AWAJ29, AAW048TP1008B, A0803CB1000, 1091A08T41, BB901, 2339.180, 3448.770
P15AWAJ45, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU42, 2526.761, 3129.951
P15AWAK14, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU68, 1923.571, 2526.761
P15AWAK30, AAW048TP1008B, A0803CB1000, 1091A08T41, BB904, 120.000, 1229.590
P15AWAK46, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU69, 1435.380, 2038.571
P15AWAL14, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU06, 1343.380, 1946.571
P15AWAL30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU52, 717.190, 1320.380
P15AWAL46, AAW048TP1008B, A0803CB1000, 1091A08T41, BB914, 3448.770, 4558.360
P15AWAM14, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU43, 3129.951, 3733.141
P15AWAM30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU01, 114.000, 717.190
P15AWAM46, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU57, 717.190, 1320.380
P15AWAN14, AAW048TP1008B, A0803CB1000, 1091A08T41, BB911, 1241.590, 2351.180
P15AWAN30, AAW048TP1008B, A0803CB1000, 1091A08T41, BB235, 796.230, 1501.900
P15AWAN46, AAW048TP1008B, A0803CB1000, 1091A08T41, BB863, 3542.770, 4652.360
P15AWAP14, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU01, 2526.761, 3129.951
P15AWBG02, AAW048TP1041B, A0803CB1000, 1091A08T41, BB758, 1365.980, 1988.970
P15AWBG18, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB22, 2322.730, 2945.720
P15AWBG34, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 120.000, 677.230
P15AWBL15, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU57, 2526.761, 3129.951
P15AWBM15, AAW048TP1041B, A0803CB1000, 1091A08T41, BB725, 3519.256, 4142.246
P15AWBM31, AAW048TP1041B, A0803CB1000, 1091A08T41, BB216, 1313.461, 1870.691
P15AWBM47, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 3234.950, 3812.081
P15AWCC09, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB03, 4861.810, 5484.800
