P15AWCJ06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 1365.980, 1988.970
P15AWCG47, AAW048TP1041B, A0803CB1000, 1091A08T41, BB753, 1484.980, 2030.096
P15AWCZ05, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 2663.960, 3286.950
P14AWDZ26, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 4480.930, 5103.920
P14AWDZ42, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 5831.303, 6388.533
P15AWAG11, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU12, 1355.380, 1958.571
P15AWAG27, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU06, 1946.571, 2549.761
P15AWAG43, AAW048TP1008B, A0803CB1000, 1091A08T41, BB854, 2468.180, 3577.770
P15AWAJ11, AAW048TP1008B, A0803CB1000, 1091A08T41, BB911, 2351.180, 3460.770
P15AWAJ27, AAW048TP1008B, A0803CB1000, 1091A08T41, BB909, 4586.360, 5695.950
P15AWAJ43, AAW048TP1008B, A0803CB1000, 1091A08T41, BB911, 1241.590, 2351.180
P15AWAK12, AAW048TP1008B, A0803CB1000, 1091A08T41, BB891, 1288.590, 2398.180
P15AWAK28, AAW048TP1008B, A0803CB1000, 1091A08T41, BB234, 4240.612, 4946.282
P15AWAK44, AAW048TP1008B, A0803CB1000, 1091A08T41, BB840, 2466.180, 3575.770
P15AWAL12, AAW048TP1008B, A0803CB1000, 1091A08T41, BB841, 2333.180, 3442.770
P15AWAL28, AAW048TP1008B, A0803CB1000, 1091A08T41, BB819, 1348.590, 2458.180
P15AWAL44, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU49, 798.190, 1401.380
P15AWAM12, AAW048TP1008B, A0803CB1000, 1091A08T41, BB231, 5815.773, 6521.443
P15AWAM28, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU01, 1320.380, 1923.571
P15AWAM44, AAW048TP1008B, A0803CB1000, 1091A08T41, BB827, 3448.770, 4558.360
P15AWAN12, AAW048TP1008B, A0803CB1000, 1091A08T41, BB931, 1267.590, 2377.180
P15AWAN28, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU69, 229.000, 832.190
P15AWAN44, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU04, 2526.761, 3129.951
P15AWAP12, AAW048TP1008B, A0803CB1000, 1091A08T41, BB723, 1519.980, 2253.850
P15AWBG16, AAW048TP1041B, A0803CB1000, 1091A08T41, BB788, 4534.930, 5157.920
P15AWBG32, AAW048TP1041B, A0803CB1000, 1091A08T41, BB216, 5121.722, 5678.952
P15AWBG48, AAW048TP1041B, A0803CB1000, 1091A08T41, BB214, 1794.691, 1906.911
P15AWBL13, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU67, 2014.571, 2617.761
P15AWBM13, AAW048TP1041B, A0803CB1000, 1091A08T41, BB713, 2989.720, 3612.710
P15AWBM29, AAW048TP1041B, A0803CB1000, 1091A08T41, BB214, 680.230, 1237.461
P15AWBM45, AAW048TP1041B, A0803CB1000, 1091A08T41, BB725, 2002.970, 2625.960
P15AWCC07, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 1988.970, 2611.960
P15AWCC23, AAW048TP1041B, A0803CB1000, 1091A08T41, BB219, 120.000, 677.230
P15AWCC39, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 3602.382, 4159.612
P15AWCG11, AAW048TP1041B, A0803CB1000, 1091A08T41, BB753, 2030.096, 2653.086
P15AWCG27, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 272.000, 894.990
P15AWCG43, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB15, 3857.940, 4480.930
P15AWCZ01, AAW048TP1041B, A0803CB1000, 1091A08T41, BB758, 120.000, 742.990
P14AWDZ29, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 5587.512, 6144.743
P14AWDZ23, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB15, 5103.920, 5726.910
P15AWAG21, AAW048TP1008B, A0803CB1000, 1091A08T41, BB860, 1312.590, 2422.180
P15AWAG37, AAW048TP1008B, A0803CB1000, 1091A08T41, BB828, 120.000, 1229.590
P15AWAJ05, AAW048TP1008B, A0803CB1000, 1091A08T41, BB801, 3448.770, 4558.360
P15AWAJ21, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU23, 177.000, 780.190
P15AWAJ37, AAW048TP1008B, A0803CB1000, 1091A08T41, BB901, 3448.770, 4558.360
P15AWAK06, AAW048TP1008B, A0803CB1000, 1091A08T41, BB753, 2737.086, 3470.957
P15AWAK22, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU17, 1958.571, 2561.761
P15AWAK38, AAW048TP1008B, A0803CB1000, 1091A08T41, BBJ02, 114.000, 1223.590
P15AWAL06, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB29, 3459.950, 4193.820
P15AWAL22, AAW048TP1008B, A0803CB1000, 1091A08T41, BB840, 3575.770, 4685.360
P15AWAL38, AAW048TP1008B, A0803CB1000, 1091A08T41, BB827, 1229.590, 2339.180
P15AWAM06, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU06, 2549.761, 3152.951
P15AWAM22, AAW048TP1008B, A0803CB1000, 1091A08T41, BB841, 1223.590, 2333.180
P15AWAM38, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU01, 2526.761, 3129.951
P15AWAN06, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU42, 1477.042, 2080.232
P15AWAN22, AAW048TP1008B, A0803CB1000, 1091A08T41, BB922, 2339.180, 3448.770
P15AWAN38, AAW048TP1008B, A0803CB1000, 1091A08T41, BB840, 247.000, 1356.590
P15AWAP06, AAW048TP1008B, A0803CB1000, 1091A08T41, BB831, 3473.770, 4583.360
P15AWAP22, AAW048TP1008B, A0803CB1000, 1091A08T41, BB234, 6785.973, 7491.643
P15AWBG10, AAW048TP1041B, A0803CB1000, 1091A08T41, BB235, 1349.949, 1907.180
P15AWBG26, AAW048TP1041B, A0803CB1000, 1091A08T41, BB753, 6046.917, 6669.907
P15AWBG42, AAW048TP1041B, A0803CB1000, 1091A08T41, BB214, 5250.292, 5807.523
P15AWBL07, AAW048TP1008B, A0803CB1000, 1091A08T41, BB845, 120.000, 1229.590
P15AWBL23, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU18, 241.000, 844.190
P15AWBM07, AAW048TP1041B, A0803CB1000, 1091A08T41, BB787, 4130.820, 4753.810
P15AWBM23, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 3599.382, 4156.612
P15AWBM39, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 813.230, 1370.461
P15AWCC01, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 1930.691, 2487.921
P15AWCC17, AAW048TP1041B, A0803CB1000, 1091A08T41, BB219, 4577.842, 5135.072
P15AWCC33, AAW048TP1041B, A0803CB1000, 1091A08T41, BB731, 4589.930, 5212.920
P15AWCG05, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 120.000, 742.990
P15AWCG21, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 5030.282, 5587.512
P15AWCG37, AAW048TP1041B, A0803CB1000, 1091A08T41, BB211, 120.000, 677.230
P15AWCJ05, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 5274.072, 5831.303
P15AWCG40, AAW048TP1041B, A0803CB1000, 1091A08T41, BB758, 3651.651, 4274.641
P15AWCG24, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 3286.950, 3909.940
P15AWCG08, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB32, 2726.960, 3349.950
P15AWCC36, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 2388.392, 2945.622
P15AWCC20, AAW048TP1041B, A0803CB1000, 1091A08T41, BB731, 2097.970, 2720.960
P15AWCC04, AAW048TP1041B, A0803CB1000, 1091A08T41, BB217, 2448.921, 3006.151
P15AWBM42, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 4716.842, 5274.072
P15AWBM26, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB29, 4900.810, 5523.800
P15AWBM10, AAW048TP1041B, A0803CB1000, 1091A08T41, BB787, 736.990, 1359.980
P15AWBL26, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU27, 1923.571, 2526.761
P15AWBL10, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU52, 717.190, 1320.380
P15AWBG45, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB22, 3262.950, 3885.940
P15AWBG29, AAW048TP1041B, A0803CB1000, 1091A08T41, BB753, 861.990, 1484.980
P15AWBG13, AAW048TP1041B, A0803CB1000, 1091A08T41, BB219, 1791.691, 2348.921
P15AWAP25, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB36, 977.870, 1711.740
P15AWAP09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB825, 3448.770, 4558.360
P15AWAN41, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU12, 3768.141, 4371.331
P15AWAN25, AAW048TP1008B, A0803CB1000, 1091A08T41, BB713, 925.870, 1659.740
P15AWAN09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB806, 265.000, 1374.590
P15AWAM41, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU22, 166.000, 769.190
P15AWAM25, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU22, 1975.571, 2578.761
P15AWAM09, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU19, 2017.571, 2620.761
P15AWAL41, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU18, 2653.761, 3256.951
P15AWAL25, AAW048TP1008B, A0803CB1000, 1091A08T41, BB726, 2707.960, 3441.830
P15AWAL09, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU04, 1923.571, 2526.761
P15AWAK41, AAW048TP1008B, A0803CB1000, 1091A08T41, BB902, 1261.590, 2371.180
P15AWAK25, AAW048TP1008B, A0803CB1000, 1091A08T41, BB914, 120.000, 1229.590
P15AWAK09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB879, 3448.770, 4558.360
P15AWAJ40, AAW048TP1008B, A0803CB1000, 1091A08T41, BB872, 1229.590, 2339.180
P15AWAJ24, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU46, 1320.380, 1923.571
P15AWAJ08, AAW048TP1008B, A0803CB1000, 1091A08T41, BB922, 1229.590, 2339.180
P15AWAG40, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU18, 3256.951, 3860.141
P15AWAG24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB860, 203.000, 1312.590
P15AWAG08, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB03, 2174.970, 2908.840
P15AWBG06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 1373.461, 1930.691
P15AWBG22, AAW048TP1041B, A0803CB1000, 1091A08T41, BB788, 3288.950, 3911.940
P15AWBG38, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 172.000, 794.990
P15AWBL03, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB03, 2908.840, 3642.710
P15AWBL19, AAW048TP1008B, A0803CB1000, 1091A08T41, BB904, 1617.946, 2727.536
P15AWBM03, AAW048TP1041B, A0803CB1000, 1091A08T41, BB217, 4120.612, 4677.842
P15AWBM19, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB22, 148.000, 770.990
P15AWBM35, AAW048TP1041B, A0803CB1000, 1091A08T41, BB757, 3956.940, 4579.930
P15AWCC13, AAW048TP1041B, A0803CB1000, 1091A08T41, BB219, 677.230, 1234.461
P15AWCC29, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB15, 1365.980, 1988.970
P15AWCC45, AAW048TP1041B, A0803CB1000, 1091A08T41, BB731, 851.990, 1474.980
P15AWCG01, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 1831.161, 2388.392
P15AWCG17, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 2487.921, 3045.151
P15AWCG33, AAW048TP1041B, A0803CB1000, 1091A08T41, BB758, 2611.960, 3234.950
P15AWCJ01, AAW048TP1041B, A0803CB1000, 1091A08T41, BB217, 5235.072, 5792.303
P15AWCZ07, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 3042.151, 3599.382
P15AWAG17, AAW048TP1008B, A0803CB1000, 1091A08T41, BB910, 1349.590, 2459.180
P15AWAG33, AAW048TP1008B, A0803CB1000, 1091A08T41, BB854, 1358.590, 2468.180
P15AWAJ01, AAW048TP1008B, A0803CB1000, 1091A08T41, BB808, 2476.338, 3585.928
P15AWAJ17, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU06, 137.000, 740.190
P15AWAJ33, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU67, 2617.761, 3220.951
P15AWAK02, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU51, 2526.761, 3129.951
P15AWAK18, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU13, 3870.141, 4473.331
P15AWAK34, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB36, 4482.581, 5216.451
P15AWAL02, AAW048TP1008B, A0803CB1000, 1091A08T41, BB855, 1223.590, 2333.180
P15AWAL18, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU42, 2683.423, 3286.613
P15AWAL34, AAW048TP1008B, A0803CB1000, 1091A08T41, BB811, 3448.770, 4558.360
P15AWAM02, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU23, 1383.380, 1986.571
P15AWAM18, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU04, 717.190, 1320.380
P15AWAM34, AAW048TP1008B, A0803CB1000, 1091A08T41, BB819, 2458.180, 3567.770
P15AWAN02, AAW048TP1008B, A0803CB1000, 1091A08T41, BB811, 1229.590, 2339.180
P15AWAN18, AAW048TP1008B, A0803CB1000, 1091A08T41, BB767, 2846.960, 3580.830
P15AWAN34, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU43, 3129.951, 3733.141
P15AWAP02, AAW048TP1008B, A0803CB1000, 1091A08T41, BB871, 3506.770, 4616.360
P15AWAP18, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU27, 114.000, 717.190
P14AWDZ35, AAW048TP1041B, A0803CB1000, 1091A08T41, BB731, 5212.920, 5835.910
P14AWDZ16, AAW048TP1041B, A0803CB1000, 1091A08T41, BB726, 132.000, 754.990
P15AWAG14, AAW048TP1008B, A0803CB1000, 1091A08T41, BB924, 120.000, 1229.590
P15AWAG30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU52, 1923.571, 2526.761
P15AWAG46, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU27, 1320.380, 1923.571
P15AWAJ14, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU21, 1320.380, 1923.571
P15AWAJ30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU27, 717.190, 1320.380
P15AWAJ46, AAW048TP1008B, A0803CB1000, 1091A08T41, BB911, 4570.360, 5679.950
P15AWAK15, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU26, 2647.755, 3250.946
P15AWAK31, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU21, 2526.761, 3129.951
P15AWAK47, AAW048TP1008B, A0803CB1000, 1091A08T41, BB914, 2339.180, 3448.770
P15AWAL15, AAW048TP1008B, A0803CB1000, 1091A08T41, BB825, 120.000, 1229.590
P15AWAL31, AAW048TP1008B, A0803CB1000, 1091A08T41, BBJ02, 3442.770, 4552.360
P15AWAL47, AAW048TP1008B, A0803CB1000, 1091A08T41, BB806, 1374.590, 2484.180
P15AWAM15, AAW048TP1008B, A0803CB1000, 1091A08T41, BB710, 5298.800, 6032.671
P15AWAM31, AAW048TP1008B, A0803CB1000, 1091A08T41, BB909, 3476.770, 4586.360
P15AWAM47, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU42, 270.662, 873.852
P15AWAN15, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU01, 3733.141, 4336.331
P15AWAN31, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU57, 717.190, 1320.380
P15AWAN47, AAW048TP1008B, A0803CB1000, 1091A08T41, BB883, 171.000, 1280.590
P15AWAP15, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU12, 149.000, 752.190
P15AWBG03, AAW048TP1041B, A0803CB1000, 1091A08T41, BB788, 2665.960, 3288.950
P15AWBG19, AAW048TP1041B, A0803CB1000, 1091A08T41, BB787, 2605.960, 3228.950
P15AWBG35, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB36, 3041.720, 3664.710
P15AWBL16, AAW048TP1008B, A0803CB1000, 1091A08T41, BB902, 2371.180, 3480.770
P15AWBM16, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 3234.950, 3857.940
P15AWBM32, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 1516.980, 2139.970
P15AWCC10, AAW048TP1041B, A0803CB1000, 1091A08T41, BB713, 4235.700, 4858.690
P15AWCC26, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB22, 2016.970, 2639.960
P15AWCC42, AAW048TP1041B, A0803CB1000, 1091A08T41, BB723, 812.990, 1435.980
P15AWCG14, AAW048TP1041B, A0803CB1000, 1091A08T41, BB726, 1377.980, 2000.970
P15AWCG30, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 1365.980, 1988.970
P15AWCG46, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 3045.151, 3602.382
P15AWCZ04, AAW048TP1041B, A0803CB1000, 1091A08T41, BB788, 796.990, 1419.980
P14AWDZ22, AAW048TP1041B, A0803CB1000, 1091A08T41, BB788, 174.000, 796.990
P14AWDZ38, AAW048TP1041B, A0803CB1000, 1091A08T41, BB725, 2625.960, 3248.950
P15AWAG20, AAW048TP1008B, A0803CB1000, 1091A08T41, BB910, 240.000, 1349.590
P15AWAG36, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU66, 781.190, 1384.380
P15AWAJ04, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU49, 2004.571, 2607.761
P15AWAJ20, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU04, 114.000, 717.190
P15AWAJ36, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU65, 269.000, 872.190
P15AWAK05, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU65, 3284.951, 3888.141
P15AWAK21, AAW048TP1008B, A0803CB1000, 1091A08T41, BB924, 1229.590, 2339.180
P15AWAK37, AAW048TP1008B, A0803CB1000, 1091A08T41, BB914, 3448.770, 4558.360
P15AWAL05, AAW048TP1008B, A0803CB1000, 1091A08T41, BB852, 3457.770, 4567.360
P15AWAL21, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU68, 3129.951, 3733.141
P15AWAL37, AAW048TP1008B, A0803CB1000, 1091A08T41, BB891, 2398.180, 3507.770
P15AWAM05, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU59, 3129.951, 3733.141
P15AWAM21, AAW048TP1008B, A0803CB1000, 1091A08T41, BB871, 178.000, 1287.590
P15AWAM37, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU06, 3152.951, 3756.141
P15AWAN05, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU49, 3210.951, 3814.141
P15AWAN21, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU51, 4336.331, 4939.522
P15AWAN37, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU49, 1401.380, 2004.571
P15AWAP05, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU13, 2663.761, 3266.951
P15AWAP21, AAW048TP1008B, A0803CB1000, 1091A08T41, BB864, 1366.590, 2476.180
P15AWBG09, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 2945.622, 3502.852
P15AWBG25, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 2140.970, 2763.960
P15AWBG41, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 259.000, 816.230
P15AWBL06, AAW048TP1008B, A0803CB1000, 1091A08T41, BB235, 5334.561, 6040.231
P15AWBL22, AAW048TP1008B, A0803CB1000, 1091A08T41, BB827, 2339.180, 3448.770
P15AWBM06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB768, 3903.940, 4526.930
P15AWBM22, AAW048TP1041B, A0803CB1000, 1091A08T41, BB234, 1370.461, 1927.691
P15AWBM38, AAW048TP1041B, A0803CB1000, 1091A08T41, BB731, 3343.950, 3966.940
P15AWCC16, AAW048TP1041B, A0803CB1000, 1091A08T41, BB725, 4494.930, 5117.920
P15AWCC32, AAW048TP1041B, A0803CB1000, 1091A08T41, BB725, 134.000, 756.990
P15AWCC48, AAW048TP1041B, A0803CB1000, 1091A08T41, BB231, 120.000, 159.470
P15AWCG04, AAW048TP1041B, A0803CB1000, 1091A08T41, BB723, 2960.840, 3583.830
P15AWCG20, AAW048TP1041B, A0803CB1000, 1091A08T41, BB211, 1234.461, 1791.691
P15AWCG36, AAW048TP1041B, A0803CB1000, 1091A08T41, BB216, 756.230, 1313.461
P15AWCJ04, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 794.990, 1417.980
P15AWCG39, AAW048TP1041B, A0803CB1000, 1091A08T41, BB214, 123.000, 680.230
P15AWCG23, AAW048TP1041B, A0803CB1000, 1091A08T41, BB723, 4829.810, 5452.800
P15AWCG07, AAW048TP1041B, A0803CB1000, 1091A08T41, BB219, 3463.382, 4020.612
P15AWCC35, AAW048TP1041B, A0803CB1000, 1091A08T41, BB788, 5780.910, 6403.900
P15AWCC19, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB32, 1480.980, 2103.970
P15AWCC03, AAW048TP1041B, A0803CB1000, 1091A08T41, BB230, 4159.612, 4716.842
P15AWBM41, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB32, 2103.970, 2726.960
P15AWBM25, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB22, 770.990, 1393.980
P15AWBM09, AAW048TP1041B, A0803CB1000, 1091A08T41, BB745, 5778.910, 6401.900
P15AWBL25, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU59, 1923.571, 2526.761
P15AWBL09, AAW048TP1008B, A0803CB1000, 1091A08T41, BB912, 4558.360, 5667.950
P15AWBG44, AAW048TP1041B, A0803CB1000, 1091A08T41, BB786, 3851.940, 4474.930
P15AWBG28, AAW048TP1041B, A0803CB1000, 1091A08T41, BB235, 1907.180, 2464.410
P15AWBG12, AAW048TP1041B, A0803CB1000, 1091A08T41, BB753, 3554.957, 4177.947
P15AWAP24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB879, 120.000, 1229.590
P15AWAP08, AAW048TP1008B, A0803CB1000, 1091A08T41, BB912, 120.000, 1229.590
P15AWAN40, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU51, 3733.141, 4336.331
P15AWAN24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB879, 2339.180, 3448.770
P15AWAN08, AAW048TP1008B, A0803CB1000, 1091A08T41, BB842, 1229.590, 2339.180
P15AWAM40, AAW048TP1008B, A0803CB1000, 1091A08T41, BB912, 1229.590, 2339.180
P15AWAM24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB931, 158.000, 1267.590
P15AWAM08, AAW048TP1008B, A0803CB1000, 1091A08T41, BB929, 3518.770, 4628.360
P15AWAL40, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU46, 2526.761, 3129.951
P15AWAL24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB845, 1229.590, 2339.180
P15AWAL08, AAW048TP1008B, A0803CB1000, 1091A08T41, BB922, 120.000, 1229.590
P15AWAK40, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU22, 3785.141, 4388.331
P15AWAK24, AAW048TP1008B, A0803CB1000, 1091A08T41, BB922, 3448.770, 4558.360
P15AWAK08, AAW048TP1008B, A0803CB1000, 1091A08T41, BB863, 1323.590, 2433.180
P15AWAJ39, AAW048TP1008B, A0803CB1000, 1091A08T41, BB901, 2339.180, 3448.770
P15AWAJ23, AAW048TP1008B, A0803CB1000, 1091A08T41, BB808, 257.158, 1366.748
P15AWAJ07, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU19, 1414.380, 2017.571
P15AWAG39, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU27, 3129.951, 3733.141
P15AWAG23, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU68, 717.190, 1320.380
P15AWAG07, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU49, 3814.141, 4417.331
P15AWAF39, AAW048TP1008B, A0803CB1000, 1091A08T41, BB883, 1280.590, 2390.180
P15AWAF07, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU59, 1320.380, 1923.571
P14AWDZ25, AAW048TP1041B, A0803CB1000, 1091A08T41, BB216, 2892.801, 3450.031
P14AWDZ41, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB15, 2611.960, 3234.950
P14AWDZ15, AAW048TP1041B, A0803CB1000, 1091A08T41, BB767, 3664.830, 4287.820
P14AWDZ31, AAW048TP1041B, A0803CB1000, 1091A08T41, BB219, 1234.461, 1791.691
P14AWDZ47, AAW048TP1041B, A0803CB1000, 1091A08T41, BB217, 220.000, 777.230
P15AWAG29, AAW048TP1008B, A0803CB1000, 1091A08T41, BBB03, 3642.710, 4376.581
P15AWAG45, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU59, 3733.141, 4336.331
P15AWAJ13, AAW048TP1008B, A0803CB1000, 1091A08T41, BB811, 120.000, 1229.590
P15AWAJ29, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU22, 1372.380, 1975.571
P15AWAJ45, AAW048TP1008B, A0803CB1000, 1091A08T41, BB864, 257.000, 1366.590
P15AWAK14, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU46, 3733.141, 4336.331
P15AWAK30, AAW048TP1008B, A0803CB1000, 1091A08T41, BB872, 120.000, 1229.590
P15AWAK46, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU26, 2044.565, 2647.755
P15AWAL14, AAW048TP1008B, A0803CB1000, 1091A08T41, BB713, 4942.690, 5676.561
P15AWAL30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU49, 2607.761, 3210.951
P15AWAL46, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU51, 1923.571, 2526.761
P15AWAM14, AAW048TP1008B, A0803CB1000, 1091A08T41, BB872, 3448.770, 4558.360
P15AWAM30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU13, 251.000, 854.190
P15AWAM46, AAW048TP1008B, A0803CB1000, 1091A08T41, BB929, 190.000, 1299.590
P15AWAN14, AAW048TP1008B, A0803CB1000, 1091A08T41, BB852, 2348.180, 3457.770
P15AWAN30, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU17, 3164.951, 3768.141
P15AWAN46, AAW048TP1008B, A0803CB1000, 1091A08T41, BBU51, 1320.380, 1923.571
P15AWAP14, AAW048TP1008B, A0803CB1000, 1091A08T41, BB924, 3448.770, 4558.360
P15AWBG02, AAW048TP1041B, A0803CB1000, 1091A08T41, BBB29, 5523.800, 6146.790
P15AWBG18, AAW048TP1041B, A0803CB1000, 1091A08T41, BB211, 1791.691, 2348.921
P15AWBG34, AAW048TP1041B, A0803CB1000, 1091A08T41, BB235, 792.719, 1349.949
P15AWBL15, AAW048TP1008B, A0803CB1000, 1091A08T41, BB901, 1229.590, 2339.180
P15AWBM15, AAW048TP1041B, A0803CB1000, 1091A08T41, BB725, 1379.980, 2002.970
P15AWBM31, AAW048TP1041B, A0803CB1000, 1091A08T41, BB759, 742.990, 1365.980
P15AWBM47, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 2763.960, 3341.091
